module;category;difficulty;question;prompt;stimulus;options;answer;explanation;hint;is_active
psychotechnique;concentration;Difficile;Combien de chiffres « 1 » contient la suite ?;Comptez uniquement le chiffre demandé.;389317366827218658468519214;"[""4"", ""6"", ""5"", ""3""]";4;Le chiffre « 1 » apparaît aux positions [5, 14, 23, 26], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-964-CA-15;Comparez les propositions au modèle.;"[""PV 964-CA-15"", ""PV-964-CA-16"", ""VP-964-CA-15"", ""PV-964-CA-15""]";PV-964-CA-15;La séquence correcte est « PV-964-CA-15 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;855655858474445724;"[""2"", ""1"", ""-1"", ""0""]";0;Le chiffre « 9 » apparaît aux positions [], soit 0 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-470-AB-21;Comparez les propositions au modèle.;"[""PV 470-AB-21"", ""PV-470-AB-22"", ""VP-470-AB-21"", ""PV-470-AB-21""]";PV-470-AB-21;La séquence correcte est « PV-470-AB-21 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 5 » contient la suite ?;Comptez uniquement le chiffre demandé.;526466564554967577537513;"[""8"", ""9"", ""7"", ""6""]";7;Le chiffre « 5 » apparaît aux positions [1, 7, 10, 11, 16, 19, 22], soit 7 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-986-BA-11;Comparez les propositions au modèle.;"[""PV-986-BA-11"", ""PV-986-BA-12"", ""VP-986-BA-11"", ""PV 986-BA-11""]";PV-986-BA-11;La séquence correcte est « PV-986-BA-11 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;53911974263834657612;"[""1"", ""4"", ""3"", ""2""]";2;Le chiffre « 2 » apparaît aux positions [9, 20], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-405-AC-16;Comparez les propositions au modèle.;"[""VP-405-AC-16"", ""PV-405-AC-16"", ""PV 405-AC-16"", ""PV-405-AC-17""]";PV-405-AC-16;La séquence correcte est « PV-405-AC-16 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-905-CA-15;Comparez les propositions au modèle.;"[""PV-905-CA-15"", ""PV-905-CA-16"", ""PV 905-CA-15"", ""VP-905-CA-15""]";PV-905-CA-15;La séquence correcte est « PV-905-CA-15 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;8622211921656455687769949153;"[""2"", ""1"", ""3"", ""4""]";2;Le chiffre « 4 » apparaît aux positions [14, 24], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 7 » contient la suite ?;Comptez uniquement le chiffre demandé.;4772438229429489776174119251;"[""5"", ""4"", ""7"", ""6""]";5;Le chiffre « 7 » apparaît aux positions [2, 3, 17, 18, 21], soit 5 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-378-AC-10;Comparez les propositions au modèle.;"[""VP-378-AC-10"", ""PV 378-AC-10"", ""PV-378-AC-11"", ""PV-378-AC-10""]";PV-378-AC-10;La séquence correcte est « PV-378-AC-10 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-838-CA-61;Comparez les propositions au modèle.;"[""PV-838-CA-62"", ""PV 838-CA-61"", ""PV-838-CA-61"", ""VP-838-CA-61""]";PV-838-CA-61;La séquence correcte est « PV-838-CA-61 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;75516842556992979879318891372;"[""6"", ""4"", ""5"", ""3""]";4;Le chiffre « 8 » apparaît aux positions [6, 18, 23, 24], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-390-CA-67;Comparez les propositions au modèle.;"[""PV 390-CA-67"", ""PV-390-CA-67"", ""PV-390-CA-68"", ""VP-390-CA-67""]";PV-390-CA-67;La séquence correcte est « PV-390-CA-67 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;1871647159439989977;"[""-3"", ""1"", ""0"", ""2""]";0;Le chiffre « 2 » apparaît aux positions [], soit 0 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-535-AC-75;Comparez les propositions au modèle.;"[""PV-535-AC-75"", ""VP-535-AC-75"", ""PV-535-AC-76"", ""PV 535-AC-75""]";PV-535-AC-75;La séquence correcte est « PV-535-AC-75 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 7 » contient la suite ?;Comptez uniquement le chiffre demandé.;7218224995834578968396592;"[""1"", ""4"", ""3"", ""2""]";2;Le chiffre « 7 » apparaît aux positions [1, 15], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-207-BA-87;Comparez les propositions au modèle.;"[""VP-207-BA-87"", ""PV-207-BA-87"", ""PV-207-BA-88"", ""PV 207-BA-87""]";PV-207-BA-87;La séquence correcte est « PV-207-BA-87 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-220-AC-82;Comparez les propositions au modèle.;"[""PV-220-AC-82"", ""PV 220-AC-82"", ""VP-220-AC-82"", ""PV-220-AC-83""]";PV-220-AC-82;La séquence correcte est « PV-220-AC-82 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-998-CA-31;Comparez les propositions au modèle.;"[""VP-998-CA-31"", ""PV 998-CA-31"", ""PV-998-CA-32"", ""PV-998-CA-31""]";PV-998-CA-31;La séquence correcte est « PV-998-CA-31 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-733-AB-26;Comparez les propositions au modèle.;"[""PV-733-AB-27"", ""PV-733-AB-26"", ""VP-733-AB-26"", ""PV 733-AB-26""]";PV-733-AB-26;La séquence correcte est « PV-733-AB-26 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;8156919229311481961516148;"[""4"", ""6"", ""5"", ""3""]";4;Le chiffre « 9 » apparaît aux positions [5, 7, 10, 17], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 3 » contient la suite ?;Comptez uniquement le chiffre demandé.;9328337199125595564477565116;"[""4"", ""5"", ""2"", ""3""]";3;Le chiffre « 3 » apparaît aux positions [2, 5, 6], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-501-AC-27;Comparez les propositions au modèle.;"[""PV-501-AC-27"", ""PV-501-AC-28"", ""PV 501-AC-27"", ""VP-501-AC-27""]";PV-501-AC-27;La séquence correcte est « PV-501-AC-27 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 1 » contient la suite ?;Comptez uniquement le chiffre demandé.;35516558216554658564123497198;"[""4"", ""3"", ""6"", ""5""]";4;Le chiffre « 1 » apparaît aux positions [4, 10, 21, 27], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;87814579118844665513243886;"[""5"", ""3"", ""4"", ""2""]";3;Le chiffre « 6 » apparaît aux positions [15, 16, 26], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;575727128768192139118;"[""3"", ""5"", ""4"", ""2""]";3;Le chiffre « 2 » apparaît aux positions [5, 8, 15], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-629-AB-84;Comparez les propositions au modèle.;"[""VP-629-AB-84"", ""PV-629-AB-85"", ""PV 629-AB-84"", ""PV-629-AB-84""]";PV-629-AB-84;La séquence correcte est « PV-629-AB-84 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 2 » contient la suite ?;Comptez uniquement le chiffre demandé.;58869989326799868512621;"[""4"", ""2"", ""5"", ""3""]";3;Le chiffre « 2 » apparaît aux positions [10, 20, 22], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-533-BA-90;Comparez les propositions au modèle.;"[""VP-533-BA-90"", ""PV-533-BA-91"", ""PV-533-BA-90"", ""PV 533-BA-90""]";PV-533-BA-90;La séquence correcte est « PV-533-BA-90 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-281-BA-92;Comparez les propositions au modèle.;"[""PV-281-BA-93"", ""PV 281-BA-92"", ""VP-281-BA-92"", ""PV-281-BA-92""]";PV-281-BA-92;La séquence correcte est « PV-281-BA-92 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-530-AB-61;Comparez les propositions au modèle.;"[""PV 530-AB-61"", ""PV-530-AB-62"", ""PV-530-AB-61"", ""VP-530-AB-61""]";PV-530-AB-61;La séquence correcte est « PV-530-AB-61 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-818-AC-23;Comparez les propositions au modèle.;"[""PV-818-AC-23"", ""PV-818-AC-24"", ""PV 818-AC-23"", ""VP-818-AC-23""]";PV-818-AC-23;La séquence correcte est « PV-818-AC-23 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;9282515889431912242;"[""2"", ""1"", ""3"", ""4""]";2;Le chiffre « 4 » apparaît aux positions [11, 18], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-461-AB-19;Comparez les propositions au modèle.;"[""PV-461-AB-19"", ""PV 461-AB-19"", ""VP-461-AB-19"", ""PV-461-AB-10""]";PV-461-AB-19;La séquence correcte est « PV-461-AB-19 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-680-BA-33;Comparez les propositions au modèle.;"[""PV 680-BA-33"", ""VP-680-BA-33"", ""PV-680-BA-33"", ""PV-680-BA-34""]";PV-680-BA-33;La séquence correcte est « PV-680-BA-33 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-647-AC-52;Comparez les propositions au modèle.;"[""PV-647-AC-53"", ""PV 647-AC-52"", ""VP-647-AC-52"", ""PV-647-AC-52""]";PV-647-AC-52;La séquence correcte est « PV-647-AC-52 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-410-CA-55;Comparez les propositions au modèle.;"[""PV 410-CA-55"", ""PV-410-CA-56"", ""PV-410-CA-55"", ""VP-410-CA-55""]";PV-410-CA-55;La séquence correcte est « PV-410-CA-55 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-802-BA-49;Comparez les propositions au modèle.;"[""VP-802-BA-49"", ""PV-802-BA-49"", ""PV-802-BA-40"", ""PV 802-BA-49""]";PV-802-BA-49;La séquence correcte est « PV-802-BA-49 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;98678441242488842811555841935;"[""6"", ""8"", ""9"", ""7""]";7;Le chiffre « 8 » apparaît aux positions [2, 5, 13, 14, 15, 18, 24], soit 7 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-294-AC-77;Comparez les propositions au modèle.;"[""VP-294-AC-77"", ""PV-294-AC-77"", ""PV-294-AC-78"", ""PV 294-AC-77""]";PV-294-AC-77;La séquence correcte est « PV-294-AC-77 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;231381426732449845;"[""3"", ""1"", ""2"", ""0""]";1;Le chiffre « 6 » apparaît aux positions [9], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-310-AC-15;Comparez les propositions au modèle.;"[""PV-310-AC-15"", ""PV-310-AC-16"", ""VP-310-AC-15"", ""PV 310-AC-15""]";PV-310-AC-15;La séquence correcte est « PV-310-AC-15 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 5 » contient la suite ?;Comptez uniquement le chiffre demandé.;9444388887512445589358319;"[""4"", ""3"", ""6"", ""5""]";4;Le chiffre « 5 » apparaît aux positions [11, 16, 17, 21], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-853-AB-61;Comparez les propositions au modèle.;"[""PV 853-AB-61"", ""PV-853-AB-62"", ""VP-853-AB-61"", ""PV-853-AB-61""]";PV-853-AB-61;La séquence correcte est « PV-853-AB-61 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;41786224968944257172791;"[""2"", ""4"", ""1"", ""3""]";2;Le chiffre « 6 » apparaît aux positions [5, 10], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;113971499911135481;"[""0"", ""1"", ""3"", ""2""]";0;Le chiffre « 6 » apparaît aux positions [], soit 0 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 1 » contient la suite ?;Comptez uniquement le chiffre demandé.;263738525778463186741;"[""4"", ""2"", ""3"", ""1""]";2;Le chiffre « 1 » apparaît aux positions [16, 21], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;29562434581471911693938751948447;"[""5"", ""8"", ""6"", ""7""]";6;Le chiffre « 4 » apparaît aux positions [6, 8, 12, 28, 30, 31], soit 6 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;2161961169251534198;"[""2"", ""0"", ""1"", ""3""]";1;Le chiffre « 8 » apparaît aux positions [19], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 7 » contient la suite ?;Comptez uniquement le chiffre demandé.;8293456495486688146837388;"[""3"", ""2"", ""0"", ""1""]";1;Le chiffre « 7 » apparaît aux positions [22], soit 1 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 9 » contient la suite ?;Comptez uniquement le chiffre demandé.;9395131716322666616794;"[""5"", ""2"", ""3"", ""4""]";3;Le chiffre « 9 » apparaît aux positions [1, 3, 21], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-870-BA-70;Comparez les propositions au modèle.;"[""PV 870-BA-70"", ""PV-870-BA-70"", ""VP-870-BA-70"", ""PV-870-BA-71""]";PV-870-BA-70;La séquence correcte est « PV-870-BA-70 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-634-AB-32;Comparez les propositions au modèle.;"[""PV 634-AB-32"", ""VP-634-AB-32"", ""PV-634-AB-32"", ""PV-634-AB-33""]";PV-634-AB-32;La séquence correcte est « PV-634-AB-32 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-674-AB-72;Comparez les propositions au modèle.;"[""PV-674-AB-73"", ""PV-674-AB-72"", ""VP-674-AB-72"", ""PV 674-AB-72""]";PV-674-AB-72;La séquence correcte est « PV-674-AB-72 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-767-AC-14;Comparez les propositions au modèle.;"[""PV-767-AC-15"", ""VP-767-AC-14"", ""PV-767-AC-14"", ""PV 767-AC-14""]";PV-767-AC-14;La séquence correcte est « PV-767-AC-14 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 5 » contient la suite ?;Comptez uniquement le chiffre demandé.;739268937417181364872;"[""-2"", ""1"", ""2"", ""0""]";0;Le chiffre « 5 » apparaît aux positions [], soit 0 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-220-AB-34;Comparez les propositions au modèle.;"[""PV-220-AB-34"", ""PV-220-AB-35"", ""PV 220-AB-34"", ""VP-220-AB-34""]";PV-220-AB-34;La séquence correcte est « PV-220-AB-34 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-461-AC-98;Comparez les propositions au modèle.;"[""PV-461-AC-98"", ""PV-461-AC-99"", ""VP-461-AC-98"", ""PV 461-AC-98""]";PV-461-AC-98;La séquence correcte est « PV-461-AC-98 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-909-CA-83;Comparez les propositions au modèle.;"[""PV-909-CA-84"", ""PV 909-CA-83"", ""PV-909-CA-83"", ""VP-909-CA-83""]";PV-909-CA-83;La séquence correcte est « PV-909-CA-83 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
